split,column,value,count,freq
test,poem,"Then, fare thee well, my own dear love,
This world has now for us
No greater grief, no pain above
The pain of parting thus,
Dear love!
The pain of parting thus.
Had we but known, since first we met,
Some few short hours of bliss,
We might, in numbering them, forget
The deep, deep pain of this,
Dear love!
The deep, deep pain of this.
But no, alas, we've never seen
One glimpse of pleasure's ray,
But still there came some cloud between,
And chased it all away,
Dear love!
And chased it all away.
Yet, even could those sad moments last,
Far dearer to my heart
Were hours of grief, together past,
Than years of mirth apart,
Dear love!
Than years of mirth apart.
Farewell! our hope was born in fears,
And nurst mid vain regrets:
Like winter suns, it rose in tears,
Like them in tears it sets,
Dear love!
Like them in tears it sets.",1,0.0003894080996884735
test,poem,"From ""Rammon.""
Through storms you reach them and from storms are free.
Afar descried, the foremost drear in hue,
But, nearer, green; and, on the marge, the sea
Makes thunder low and mist of rainbowed dew.
But, inland, where the sleep that folds the hills
A dreamier sleep, the trance of God, instills--
On uplands hazed, in wandering airs aswoon,
Slow-swaying palms salute love's cypress tree
Adown in vale where pebbly runlets croon
A song to lull all sorrow and all glee.
Sweet-fern and moss in many a glade are here.
Where, strewn in flocks, what cheek-flushed myriads lie
Dimpling in dream--unconscious slumberers mere,
While billows endless round the beaches die.",1,0.0003894080996884735
test,poem,"W. W. Swain
Behold - not him we knew!
This was the prison which his soul looked through,
Tender, and brave, and true.
His voice no more is heard;
And his dead name - that dear familiar word - 
Lies on our lips unstirred.
He spake with poet's tongue;
Living, for him the minstrel's lyre was strung:
He shall not die unsung.
Grief tried his love, and pain;
And the long bondage of his martyr-chain
Vexed his sweet soul, - in vain!
It felt life's surges break,
As, girt with stormy seas, his island lake,
Smiling while tempests wake.
How can we sorrow more?
Grieve not for him whose heart had gone before
To that untrodden shore!
Lo, through its leafy screen,
A gleam of sunlight on a ring of green,
Untrodden, half unseen!
Here let his body rest,
Where the calm shadows that his soul loved best
May slide above his breast.
Smooth his uncurtained bed;
And if some natural tears are softly shed,
It is not for the dead.
Fold the green turf aright
For the long hours before the morning's light,
And say the last Good Night!
And plant a clear white stone
Close by those mounds which hold his loved, his own, - 
Lonely, but not alone.
Here let him sleeping lie,
Till Heaven's bright watchers slumber in the sky
And Death himself shall die!
Naushon, September 22, 1858.",1,0.0003894080996884735
test,poem,"Thou art my morning, twilight, noon, and eve,
My Summer and my Winter, Spring and Fall;
For Nature left on thee a touch of all
The moods that come to gladden or to grieve
The heart of Time, with purpose to relieve
From lagging sameness. So do these forestall
In thee such o'erheaped sweetnesses as pall
Too swiftly, and the taster tasteless leave.
Scenes that I love to me always remain
Beautiful, whether under summer's sun
Beheld, or, storm-dark, stricken across with rain.
So, through all humors, thou 'rt the same sweet one:
Doubt not I love thee well in each, who see
Thy constant change is changeful constancy.",1,0.0003894080996884735
test,poem,"
Kissing your lips
I try to forget roses
or the fruit of palmyra trees
sweet and strong
 
Tongue lolling upon tongue
heart beating
against heart beating,
these are my words
signifying our human bodies
which poetry does not capture,
the absolute desire I have
to kiss your lips
on this hot and sunny afternoon.
 
I do not know how much longer
I can walk about the garden
kissing roses,
 
or perambulate the toddy tavern of my dreams
where black faces and white toddy mix
in black and white memories
of Jaffna, Sri Lanka,
my Tamil countrymen
far away on an island across the sea.
 
Far away and far away
the palmyra fruit and your lips.
To drink toddy now.
To kiss your rosy lips now.
To uproot the roses in my garden
and offer them upon my tongue now.
 
To fly to Sri Lanka
and grab the last fruit on the tree
before history throws the Tamils into the sea
as is said it will do;
 
before all this and everything else,
before the apocalypse,
I do so sincerely wish,
though my words may not fit,
to rest my head in your hair
and kiss your lips.
 
",1,0.0003894080996884735
test,poem,"Strait is the path? He means we must not roam?
Yes; but the strait path leads into a boundless home.",1,0.0003894080996884735
test,poem,"They that wash on Monday
Have all the week to dry;
They that wash on Tuesday
Are not so much awry;
They that wash on Wednesday
Are not so much to blame;
They that wash on Thursday,
Wash for shame;
They that wash on Friday,
Wash in need;
And they that wash on Saturday,
Oh! they're sluts indeed.",1,0.0003894080996884735
test,poem,"""Sweetheart, take this,"" a soldier said,
""And bid me brave good-by;
It may befall we ne'er shall wed,
But love can never die.
Be steadfast in thy troth to me,
And then, whate'er my lot,
'My soul to God, my heart to thee,'--
Sweetheart, forget me not!""
The maiden took the tiny flower
And nursed it with her tears:
Lo! he who left her in that hour
Came not in after years.
Unto a hero's death he rode
'Mid shower of fire and shot;
But in the maiden's heart abode
The flower, forget-me-not.
And when he came not with the rest
From out the years of blood,
Closely unto her widowed breast
She pressed a faded bud;
Oh, there is love and there is pain,
And there is peace, God wot,--
And these dear three do live again
In sweet forget-me-not.
'T is to an unmarked grave to-day
That I should love to go,--
Whether he wore the blue or gray,
What need that we should know?
""He loved a woman,"" let us say,
And on that sacred spot,
To woman's love, that lives for aye,
We'll strew forget-me-not.",1,0.0003894080996884735
test,poem,"The massy Ways, carried across these heights
By Roman perseverance, are destroyed,
Or hidden under ground, like sleeping worms.
How venture then to hope that Time will spare
This humble Walk? Yet on the mountain's side
A Poet's hand first shaped it; and the steps
Of that same Bard, repeated to and fro
At morn, at noon, and under moonlight skies
Through the vicissitudes of many a year
Forbade the weeds to creep o'er its grey line.
No longer, scattering to the heedless winds
The vocal raptures of fresh poesy,
Shall he frequent these precincts; locked no more
In earnest converse with beloved Friends,
Here will he gather stores of ready bliss,
As from the beds and borders of a garden
Choice flowers are gathered! But, if Power may spring
Out of a farewell yearning, favoured more
Than kindred wishes mated suitably
With vain regrets, the Exile would consign
This Walk, his loved possession, to the care
Of those pure Minds that reverence the Muse.",1,0.0003894080996884735
test,primary_emotion,,2568,1.0
test,sentiment,,2568,1.0
test,source,public_domain_poetry,1859,0.7239096573208723
test,source,poetry_foundation,709,0.27609034267912774
test,themes,,2568,1.0
test,themes_50,,2568,1.0
test,title,Song,3,0.0011682242990654205
test,title,"
                    Valentine
                ",2,0.000778816199376947
test,title,"
                    Pastoral
                ",2,0.000778816199376947
test,title,Content.,2,0.000778816199376947
test,title,Death,2,0.000778816199376947
test,title,To My Father.,2,0.000778816199376947
test,title,Memories,2,0.000778816199376947
test,title,At Last,2,0.000778816199376947
test,title,"
                    The Poet
                ",2,0.000778816199376947
test,title,Music,2,0.000778816199376947
test,title,Life,2,0.000778816199376947
test,title,Fragment - Her Last Day,1,0.0003894080996884735
test,title,"
                    Antarctica
                ",1,0.0003894080996884735
test,title,The Gipsy Girl,1,0.0003894080996884735
